# Format is as follows:(Par1) (Err1) (Par2) (Err2) ....
1.001e+00 2.155e-03 5.946e-05 4.744e-05 0.000e+00 0.000e+00
9.929e-01 3.648e-03 1.989e-04 8.030e-05 0.000e+00 0.000e+00
9.784e-01 4.022e-03 5.052e-04 8.853e-05 0.000e+00 0.000e+00
9.705e-01 1.785e-03 6.873e-04 3.929e-05 0.000e+00 0.000e+00
9.622e-01 3.058e-03 8.778e-04 6.732e-05 0.000e+00 0.000e+00
9.578e-01 9.709e-04 9.634e-04 2.137e-05 0.000e+00 0.000e+00
9.496e-01 2.063e-02 1.581e-03 9.444e-04 -9.218e-06 1.049e-05
9.318e-01 1.116e-02 2.352e-03 5.108e-04 -2.439e-05 5.671e-06
9.001e-01 3.803e-03 3.668e-03 1.741e-04 -6.893e-05 1.933e-06
